engine.cpp( 83:16 ): Rotation: pitch: 0, yaw: -0, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0890881, yaw: 0.46013623, roll: 0
